clf_name,out_rate,R_out_count,P_out_count,P_nor_count,AUC,AP,#VALUE!
CBLOF,0.199333333,1196,1196,4804,0.597952097,0.83345781,1
CBLOF,0.213333333,1280,1280,4720,0.61467161,0.827549363,1
CBLOF,0.1975,1185,1185,4815,0.557816423,0.821348634,1
CBLOF,0.2025,1215,1215,4785,0.486564238,0.793190026,1
CBLOF,0.208666667,1252,1252,4748,0.590209162,0.822542207,1
CBLOF,0.2105,1263,1263,4737,0.624926728,0.833789228,1
CBLOF,0.207,1242,1242,4758,0.583208956,0.821504366,1
CBLOF,0.207833333,1247,1245,4755,0.605912511,0.828978574,0.998396151
CBLOF,0.2105,1263,1262,4738,0.622023671,0.832696688,0.999208234
CBLOF,0.213666667,1282,1282,4718,0.632965395,0.834241797,1
CBLOF,0.207166667,1243,1243,4757,0.568743255,0.816226565,1
CBLOF,0.197666667,1186,1186,4814,0.525519651,0.810529672,1
CBLOF,0.2045,1227,1227,4773,0.572268009,0.819886736,1
CBLOF,0.203,1218,1217,4783,0.580839375,0.824235145,0.999178982
CBLOF,0.2105,1263,1263,4737,0.56525598,0.811944503,1
CBLOF,0.214833333,1289,1289,4711,0.589953296,0.817007123,1
CBLOF,0.206666667,1240,1240,4760,0.581695581,0.821262467,1
CBLOF,0.212833333,1277,1277,4723,0.579690583,0.815019316,1
CBLOF,0.213166667,1279,1279,4721,0.580170049,0.814894854,1
CBLOF,0.2,1200,1200,4800,0.616145833,0.839325043,1
CBLOF,0.208,1248,1248,4752,0.57457184,0.817531691,1
CBLOF,0.206166667,1237,1237,4763,0.582981929,0.822166055,1
CBLOF,0.211,1266,1266,4734,0.425352947,0.765137983,1
CBLOF,0.2045,1227,1232,4768,0.565597183,0.81756323,1.00407498
CBLOF,0.209333333,1256,1256,4744,0.573044328,0.815781434,1
CBLOF,0.202666667,1216,1216,4784,0.565781222,0.819303822,1
CBLOF,0.211833333,1271,1271,4729,0.58023871,0.816115596,1
CBLOF,0.2135,1281,1281,4719,0.57568512,0.812962174,1
CBLOF,0.2015,1209,1209,4791,0.557690107,0.817604938,1
CBLOF,0.209333333,1256,1256,4744,0.533268977,0.801873562,1
CBLOF,0.2115,1269,1269,4731,0.414355194,0.761246867,1
CBLOF,0.209166667,1255,1254,4746,0.423780536,0.766633948,0.999203187
CBLOF,0.21,1260,1260,4740,0.423849709,0.765756253,1
