clf_name,out_rate,R_out_count,P_out_count,P_nor_count,AUC,AP,#VALUE!
Isolation Forest,0.2055,1233,1233,4767,0.54931435,0.811013883,1
Isolation Forest,0.205333333,1232,1232,4768,0.606753356,0.831426838,1
Isolation Forest,0.21,1260,1260,4740,0.682539683,0.856444444,1
Isolation Forest,0.2135,1281,1281,4719,0.540449615,0.800382738,1
Isolation Forest,0.207333333,1244,1244,4756,0.542632221,0.806992073,1
Isolation Forest,0.199333333,1196,1193,4807,0.599830757,0.834115543,0.997491639
Isolation Forest,0.213333333,1280,1280,4720,0.576933263,0.81356636,1
Isolation Forest,0.1975,1185,1185,4815,0.587786059,0.831529473,1
Isolation Forest,0.2025,1215,1215,4785,0.621760388,0.839258851,1
Isolation Forest,0.208666667,1252,1251,4749,0.590314469,0.822579997,0.999201278
Isolation Forest,0.2105,1263,1263,4737,0.585814809,0.819328318,1
Isolation Forest,0.207,1242,1242,4758,0.563410112,0.814506823,1
Isolation Forest,0.207833333,1247,1247,4753,0.605702118,0.828902419,1
Isolation Forest,0.2105,1263,1259,4741,0.554145186,0.808015929,0.996832937
Isolation Forest,0.213666667,1282,1282,4718,0.616597636,0.827995858,1
Isolation Forest,0.207166667,1243,1243,4757,0.413490827,0.765700072,1
Isolation Forest,0.197666667,1186,1186,4814,0.418853527,0.777623676,1
Isolation Forest,0.2045,1227,1227,4773,0.462645679,0.783579831,1
Isolation Forest,0.203,1218,1217,4783,0.446406681,0.780131517,0.999178982
Isolation Forest,0.2105,1263,1263,4737,0.42685996,0.766137895,1
Isolation Forest,0.214833333,1289,1289,4711,0.407655424,0.755587601,1
Isolation Forest,0.206666667,1240,1240,4760,0.424132556,0.769438914,1
Isolation Forest,0.212833333,1277,1277,4723,0.42101756,0.76183229,1
Isolation Forest,0.213166667,1279,1279,4721,0.429130634,0.763972856,1
Isolation Forest,0.2,1200,1198,4802,0.426770833,0.777424311,0.998333333
Isolation Forest,0.208,1248,1248,4752,0.432931074,0.770681114,1
Isolation Forest,0.206166667,1237,1237,4763,0.433792313,0.772907242,1
Isolation Forest,0.211,1266,1266,4734,0.436365347,0.768533461,1
Isolation Forest,0.2045,1227,1226,4774,0.414086316,0.768781636,0.999185004
Isolation Forest,0.209333333,1256,1256,4744,0.414949893,0.763780793,1
Isolation Forest,0.202666667,1216,1216,4784,0.409524347,0.769437783,1
Isolation Forest,0.211833333,1271,1271,4729,0.422516275,0.763370935,1
Isolation Forest,0.2135,1281,1281,4719,0.421839958,0.76136493,1
Isolation Forest,0.2015,1209,1209,4791,0.434941342,0.778251834,1
Isolation Forest,0.209333333,1256,1254,4746,0.434293133,0.769672441,0.998407643
Isolation Forest,0.2115,1269,1269,4731,0.378377014,0.750581161,1
Isolation Forest,0.209166667,1255,1255,4745,0.378334922,0.753173098,1
Isolation Forest,0.21,1260,1260,4740,0.38466948,0.754079652,1
Isolation Forest,0.211666667,1270,1270,4730,0.383229845,0.751807481,1
Isolation Forest,0.210333333,1262,1262,4738,0.382876684,0.753187409,1
Isolation Forest,0.200666667,1204,1204,4796,0.39526017,0.767499879,1
Isolation Forest,0.206,1236,1236,4764,0.384542646,0.758493422,1
Isolation Forest,0.207,1242,1242,4758,0.383189868,0.756989631,1
Isolation Forest,0.2035,1221,1221,4779,0.393846851,0.763954364,1
Isolation Forest,0.211166667,1267,1267,4733,0.38316187,0.752343532,1
Isolation Forest,0.211666667,1270,1270,4730,0.381731618,0.751370588,1
Isolation Forest,0.200666667,1204,1204,4796,0.389025739,0.765716493,1
Isolation Forest,0.215333333,1292,1291,4709,0.383114112,0.747700907,0.999226006
Isolation Forest,0.213666667,1282,1282,4718,0.384473047,0.749950473,1
Isolation Forest,0.206666667,1240,1240,4760,0.385504202,0.758028538,1
Isolation Forest,0.2095,1257,1257,4743,0.380068706,0.753301601,1
Isolation Forest,0.213,1278,1278,4722,0.379589694,0.749262156,1
Isolation Forest,0.215166667,1291,1291,4709,0.382167641,0.747607858,1
Isolation Forest,0.206666667,1240,1240,4760,0.381946327,0.757003225,1
Isolation Forest,0.200166667,1201,1201,4799,0.390485008,0.766688804,1
Isolation Forest,0.211166667,1267,1267,4733,0.502227138,0.78957619,1
Isolation Forest,0.205166667,1231,1231,4769,0.465986582,0.783934766,1
Isolation Forest,0.207666667,1246,1246,4754,0.490502549,0.789223449,1
Isolation Forest,0.2125,1275,1273,4727,0.519663866,0.794151062,0.998431373
Isolation Forest,0.215166667,1291,1291,4709,0.443358705,0.766297428,1
Isolation Forest,0.215666667,1294,1294,4706,0.458089282,0.770481351,1
Isolation Forest,0.206833333,1241,1241,4759,0.460541196,0.780486406,1
Isolation Forest,0.210333333,1262,1262,4738,0.522858315,0.797352351,1
Isolation Forest,0.197166667,1183,1183,4817,0.491972552,0.800301993,1
Isolation Forest,0.209333333,1256,1256,4744,0.44969039,0.774456537,1
Isolation Forest,0.214666667,1288,1288,4712,0.468121566,0.774772208,1
Isolation Forest,0.218333333,1310,1310,4690,0.47069451,0.771827645,1
Isolation Forest,0.220166667,1321,1321,4679,0.499592215,0.779693338,1
Isolation Forest,0.204,1224,1224,4776,0.462180182,0.783955433,1
Isolation Forest,0.203666667,1222,1222,4778,0.466663561,0.785704279,1
Isolation Forest,0.1985,1191,1191,4809,0.445309566,0.784569165,1
Isolation Forest,0.216666667,1300,1300,4700,0.449099836,0.766542055,1
Isolation Forest,0.201666667,1210,1209,4791,0.48249711,0.792747326,0.999173554
Isolation Forest,0.209166667,1255,1255,4745,0.491181743,0.787929581,1
Isolation Forest,0.209833333,1259,1259,4741,0.472768855,0.781267238,1
Isolation Forest,0.210833333,1265,1265,4735,0.381445881,0.752215004,1
Isolation Forest,0.2055,1233,1233,4767,0.389047879,0.760349231,1
Isolation Forest,0.204,1224,1223,4777,0.380174976,0.759474262,0.999183007
Isolation Forest,0.215666667,1294,1294,4706,0.380251197,0.746489115,1
Isolation Forest,0.209166667,1255,1255,4745,0.382365165,0.754337653,1
Isolation Forest,0.205666667,1234,1234,4766,0.385844219,0.759239429,1
Isolation Forest,0.195,1170,1170,4830,0.397462441,0.774407505,1
Isolation Forest,0.220333333,1322,1322,4678,0.382955205,0.742113485,1
Isolation Forest,0.217333333,1304,1304,4696,0.382714437,0.745365195,1
Isolation Forest,0.215,1290,1290,4710,0.373426159,0.745237271,1
Isolation Forest,0.212666667,1276,1276,4724,0.382861875,0.750588529,1
Isolation Forest,0.205333333,1232,1231,4769,0.386231533,0.759721498,0.999188312
Isolation Forest,0.212666667,1276,1276,4724,0.383857259,0.750879854,1
Isolation Forest,0.208333333,1250,1250,4750,0.388126316,0.756936757,1
Isolation Forest,0.2025,1215,1215,4785,0.38697318,0.76308918,1
Isolation Forest,0.206,1236,1236,4764,0.389128007,0.759817262,1
Isolation Forest,0.211833333,1271,1270,4730,0.38718437,0.752779274,0.999213218
Isolation Forest,0.194333333,1166,1166,4834,0.39589571,0.774705052,1
Isolation Forest,0.204166667,1225,1225,4775,0.391729886,0.762603856,1
Isolation Forest,0.2135,1281,1281,4719,0.381145432,0.749160071,1
Isolation Forest,0.209,1254,1254,4746,0.374441736,0.752240169,1
Isolation Forest,0.209166667,1255,1255,4745,0.384380287,0.754922062,1
Isolation Forest,0.207666667,1246,1246,4754,0.3770558,0.754481968,1
Isolation Forest,0.208333333,1250,1250,4750,0.381052632,0.754886888,1
Isolation Forest,0.204,1224,1224,4776,0.387768089,0.761647448,1
Isolation Forest,0.197,1182,1182,4818,0.386817202,0.769179627,1
Isolation Forest,0.213166667,1279,1279,4721,0.375968735,0.748022792,1
Isolation Forest,0.205666667,1234,1234,4766,0.374112008,0.75588259,1
Isolation Forest,0.2125,1275,1275,4725,0.374540927,0.74835345,1
Isolation Forest,0.2095,1257,1257,4743,0.371514459,0.750841338,1
Isolation Forest,0.2,1200,1200,4800,0.3859375,0.765581641,1
Isolation Forest,0.206166667,1237,1237,4763,0.378800919,0.756659415,1
Isolation Forest,0.209333333,1256,1256,4744,0.378195454,0.752946764,1
Isolation Forest,0.215833333,1295,1295,4705,0.367304149,0.742530347,1
Isolation Forest,0.201833333,1211,1211,4789,0.379771873,0.761785336,1
Isolation Forest,0.214,1284,1284,4716,0.372289997,0.746025036,1
Isolation Forest,0.206333333,1238,1238,4762,0.376119101,0.755706632,1
Isolation Forest,0.208166667,1249,1249,4751,0.379676336,0.754676123,1
Isolation Forest,0.2095,1257,1257,4743,0.379565515,0.753156168,1
Isolation Forest,0.212,1272,1272,4728,0.373962424,0.74874516,1
Isolation Forest,0.215,1290,1290,4710,0.384782501,0.748562894,1
Isolation Forest,0.202,1212,1212,4788,0.412723227,0.771105921,1
Isolation Forest,0.195166667,1171,1171,4829,0.406340748,0.776746484,1
Isolation Forest,0.213166667,1279,1279,4721,0.407766506,0.757439542,1
Isolation Forest,0.209666667,1258,1258,4742,0.414124969,0.763169961,1
Isolation Forest,0.210333333,1262,1262,4738,0.412980261,0.76209991,1
Isolation Forest,0.2145,1287,1287,4713,0.426770273,0.76181002,1
Isolation Forest,0.217166667,1303,1303,4697,0.389724929,0.747632679,1
Isolation Forest,0.203833333,1223,1223,4777,0.40074673,0.765589166,1
Isolation Forest,0.205166667,1231,1231,4769,0.40824159,0.766324277,1
Isolation Forest,0.205166667,1231,1231,4769,0.404153449,0.765120079,1
Isolation Forest,0.208333333,1250,1250,4750,0.404294737,0.761687413,1
Isolation Forest,0.2155,1293,1293,4707,0.406028539,0.754366804,1
Isolation Forest,0.201333333,1208,1208,4792,0.405051465,0.769593288,1
Isolation Forest,0.206166667,1237,1237,4763,0.410370053,0.765861156,1
Isolation Forest,0.211,1266,1266,4734,0.387310111,0.753740491,1
Isolation Forest,0.209166667,1255,1255,4745,0.397982359,0.758903998,1
Isolation Forest,0.207833333,1247,1247,4753,0.395139962,0.75953845,1
Isolation Forest,0.202666667,1216,1216,4784,0.426026723,0.774325253,1
Isolation Forest,0.200666667,1204,1204,4796,0.39266249,0.76675528,1
Isolation Forest,0.207166667,1243,1243,4757,0.375946122,0.754723897,1
Isolation Forest,0.211666667,1270,1270,4730,0.371244028,0.748334869,1
Isolation Forest,0.210166667,1261,1261,4739,0.374987345,0.751091158,1
Isolation Forest,0.207666667,1246,1246,4754,0.378068718,0.754772514,1
Isolation Forest,0.211,1266,1266,4734,0.373294329,0.749671352,1
Isolation Forest,0.213833333,1283,1283,4717,0.37490819,0.746970632,1
Isolation Forest,0.218833333,1313,1313,4687,0.373093831,0.740863619,1
Isolation Forest,0.2115,1269,1269,4731,0.373380045,0.749136449,1
Isolation Forest,0.206833333,1241,1241,4759,0.377742905,0.755611003,1
Isolation Forest,0.209833333,1259,1259,4741,0.371745537,0.750533675,1
Isolation Forest,0.207333333,1244,1244,4756,0.378344903,0.755224386,1
Isolation Forest,0.205833333,1235,1235,4765,0.383663776,0.758426258,1
Isolation Forest,0.195166667,1171,1171,4829,0.388302844,0.771644189,1
Isolation Forest,0.202333333,1214,1214,4786,0.382982078,0.762136886,1
Isolation Forest,0.206,1236,1236,4764,0.375371924,0.755867157,1
Isolation Forest,0.202166667,1213,1212,4788,0.37754035,0.760780175,0.999175598
Isolation Forest,0.215166667,1291,1291,4709,0.369337256,0.743864954,1
Isolation Forest,0.209,1254,1254,4746,0.374441736,0.752240169,1
Isolation Forest,0.202666667,1216,1215,4785,0.381781101,0.761422327,0.999177632
Isolation Forest,0.2075,1245,1245,4755,0.386314976,0.757336302,1
Isolation Forest,0.706,4236,2400,3600,0.121642803,0.276785588,0.566572238
Isolation Forest,0.701833333,4211,2400,3600,0.121529442,0.280015744,0.569935882
Isolation Forest,0.702166667,4213,2400,3600,0.116982158,0.281248554,0.569665322
Isolation Forest,0.705666667,4234,2400,3600,0.122213746,0.276856801,0.566839868
Isolation Forest,0.703833333,4223,2400,3600,0.112940418,0.281334615,0.568316363
Isolation Forest,0.7015,4209,2400,3600,0.11771318,0.281515634,0.5702067
Isolation Forest,0.71,4260,2400,3600,0.122389509,0.273466954,0.563380282
Isolation Forest,0.704,4224,2400,3600,0.112654202,0.281304961,0.568181818
Isolation Forest,0.701,4206,2400,3600,0.111003233,0.284153722,0.570613409
Isolation Forest,0.704166667,4225,2400,3600,0.117568131,0.279525978,0.568047337
Isolation Forest,0.707166667,4243,2400,3600,0.123659498,0.275238822,0.565637521
Isolation Forest,0.699666667,4198,2400,3600,0.114054364,0.284131336,0.57170081
Isolation Forest,0.703333333,4220,2400,3600,0.122983119,0.278399501,0.568720379
Isolation Forest,0.704166667,4225,2399,3601,0.119849987,0.278735732,0.567810651
Isolation Forest,0.700666667,4204,2400,3600,0.127462656,0.279031428,0.570884872
Isolation Forest,0.700833333,4205,2399,3601,0.115142141,0.282838084,0.570511296
